user,Text
Jehogarbatz,"@MadaGadol אפילו החלמאים ההיסטריים ממשרד הבריאות לא מתכוונים לחסן ילדים בשלב ראשון, כי לא נעשתה כל בדיקה של החיסוני… https://t.co/xbJKzBtKSe"
Volleyky22,"RT @yinonw: According to National Health Foundation data, Los Angeles county ICU occupancy baseline rate is 90%, rising to 98% in flu seaso…"
101_Classified,RT @_PLICE: One day we will talk about how Nigerian parents are more concerned about people's perception of their family rather than the me…
ToasterPastel,"Along with mental lessons, there should be a mental health day (NOT on Friday) somewhere in the middle of the week like Wensday."
CSIUCR,"Monday's Organization: Africans People Education and Defense Fund

This #organization defends the human and… https://t.co/vlckXFQT6F"
cheliii_99,"RT @enerjaee: I’m done apologizing for 
1. Wanting more out of life 
2. Ending toxic relationships 
3. Doing what’s best for me 
4. Letting…"
life_wo_frank,RT @TheLibRepublic: Americans’ Mental Health Hits 20-Year Low Ahead of Renewed Lockdowns - https://t.co/qR08WOx7kZ
LoisJon16042639,"RT @nytimes: In Opinion 

America’s public health announcements around Covid-19 are “virtuous and profoundly dull,” writes Elisabeth Rosent…"
Mycatisjack2,"RT @maziehirono: We’re in the middle of public health, economic, and racial justice crises, and what are @realDonaldTrump and Sen. McConnel…"
keli_beck,"RT @SophieSkeltonUK: Repost from #SophieSkelton 
🎄~I’m teaming up with Cameo to spread some Christmas cheer, and raise money for Mental Hea…"
Gladys32096442,"RT @jonathanoosting: Coronavirus Tracker: Michigan hits 400,000 cases, approaches 10,000 deaths since March https://t.co/WRkXUqt83Q via @Br…"
GallatinHealth,The Gallatin City-County Health Department is saddened to announce that one more Gallatin County resident has passe… https://t.co/cX7hPHNcCG
AmrefCanada,"Today, we announced the members of the Africa Health Agenda International Conference (AHAIC) Commission on the Stat… https://t.co/EjX6yylEfr"
f_noelene,"RT @nytimes: In Opinion 

America’s public health announcements around Covid-19 are “virtuous and profoundly dull,” writes Elisabeth Rosent…"
BruceElkwood,"With Americans dying in this pandemic, losing their jobs and health care...

WE can no longer afford to support WEA… https://t.co/EUkG4BhSGg"
Sepoy1857,"RT @CawthornforNC: I just thought of a crazy idea to help the economy...open it. 

We understand this virus, we know who is vulnerable, we…"
ashmoore1,"@evchels The alternative to preference isn’t entitlement but rather enforcement. 
I like my privacy and health, not… https://t.co/fpXRDlPHkl"
Jon_just_Jon02,@jack_canyon are we supposed to not be able to see our health bar in room 2
blackbird9z,RT @tigerlilycares: Thank you to our partners @PatientPower for ensuring health equity for Black Women of all stages of cancer. Join @Maima…
Joshgalka89,State Health Department Extends Current Michigan Lockdown Until Dec. 20 @MichCapCon https://t.co/bNto3DEz7U
jake_zuckerman,"Great local reporting from @SceneSallard. How does the health department in Cleveland, population ~381,000, not hav… https://t.co/TfeX2Lb61q"
Lowrisk85Noah,RT @Fact: 8 signs that your body could be infected by parasites... https://t.co/wPgVuTTJja
DuboffJess,"RT @SpillaneCa: In a state with millions unemployed, hundreds of thousands of businesses failed or on verge of failure, millions of kids no…"
sslieberman,"RT @OIEAnimalHealth: We need to remember to protect #biodiversity. 🌐 

Most emerging diseases come from mishandling how we engage with wild…"
FrankLenny4,@GonzaloMo @PeteButtigieg @RitchieTorres @FountainHouse47 @ashvasnyc One more reason to implant a health care syste… https://t.co/tTpvXP0ufV
WDVMTV,"The White House says 6.4 million vaccines are ready to distribute, and the CDC recommends the first doses go to hea… https://t.co/wMUqGXsdt4"
yvonnewingett,"Phases 1, 2, 3: Here's how Maricopa County plans to distribute COVID-19 vaccines https://t.co/zvrsInkJrM via @azcentral by @alisteinbach"
Traitor_K,RT @heaberald: by 2030 the microcelebrity phenomenon will have reached a point where the celeb to regular person ratio is 1:1. and everyone…
MsFran53,"RT @NYDailyNews: California A.G. Xavier Becerra, born to immigrants from Mexico, entered the spotlight for fighting Trump’s hardline polici…"
teapot21,RT @ChildrensHD: No surprise here: This study adds to a growing list of published peer-reviewed papers that compare the health of #vaccinat…
tallmikewine69,"RT @maziehirono: We’re in the middle of public health, economic, and racial justice crises, and what are @realDonaldTrump and Sen. McConnel…"
Samia_Selene,"""underpromise, overdeliver"" is the December motto my mental health needed."
FrancCrist,"Biden makes final appointments for coronavirus team, California's Becerra to be health secretary https://t.co/1VP7a8H1Y9"
newsgreecegr,"""...ένα μεγάλο μέρος του πληθυσμού εκ των πραγμάτων εξακολουθεί να κινείται και να εργάζεται, έτσι η καραντίνα είνα… https://t.co/QjPEPBuzGT"
monyenwere_,"RT @laurynmiller__: Mental health is so important and the work can’t start if we don’t talk about it. It’s okay not to be okay, but what we…"
NuttieChipmunk,@mark_melbin @HancTom @briebriejoy @chucktodd Health insurance tied to employment is not Healthcare
CulturalGutter,RT @jonathanoosting: Legislators I've talked to tell me local health officials are recommending to them anyone who attended last week's Hou…
ShahlaMohyi,"@cnni The agency has definitely done the wrong thing and has to make up for it, because the public health of the pe… https://t.co/DUR2ymrHNF"
rodmckie,"RT @Porter_Anderson: Media: On a British study of the #pandemic's impact on mental health, a researcher: ""We are seeing that we are all in…"
ieeiusa,"RT @Transition46: Our health team will be ready to combat our most pressing health challenges: containing the pandemic, tackling inequity,…"
terryathayer2,"RT @nixw20: Trump failed: the environment, the Kurds, the victims of Russian bounties, NATO and allied nations, economic stimulus to save A…"
fiski70,@drchriscole @InsideVaccines @DreadPirRob42 @Juanita87722370 @JakeEschen @AndrewLazarus4 @WhiteSpir1t… https://t.co/bak81qoH65
TraceyOSh,"""It is patriotic at this point to follow these public health measures,"" said @YNHH Dr. Manisha Juthani."
shay_ragar,"Rep. Bishop, D, speaks in support of remote session. Asks lawmakers to think of overwhelmed health care workers and public safety."
Bing7789,"A Nobel Prize-winning physicist sold his medal for $765,000 to pay medical bills https://t.co/cLbWZEn8MI via @voxdotcom"
CookieWarrior5,"RT @NicoleLash2: @ReverendWarnock has been an advocate for women’s health and reproductive justice his entire life.

He believes in safe, a…"
vickya70,RT @ExploreWellcome: Curated by @chessmartinez 'The Disabled lockdown experience' presents a fascinating series of stories highlighting the…
debraae,RT @Reuters: California becomes biggest U.S. state to launch virus contact-tracing app https://t.co/EyMmWCWg3a https://t.co/se3I3CK0EE
MarkCranfield_,"RT @InactionNever: Touching moment a huge gorilla tries to nurse an injured bird back to health...🥺💙

 https://t.co/tsa0C2Esby"
dicksonndaya,RT @Chepkut_William: Health Workers should get a Health Service Commission that should be anchored in the Constitution just like the Teache…
Twitlertwit,RT @SquilliumDuclos: My health insurance through COBRA costs $1920.66/ month for 2 adults and an infant. This is not a solution.
Hodgamania,"Anybody that's predicting Becky for the Royal Rumble REALLY doesn't have any idea about post-partum health, do they?"
raquelaharmon,RT @Move_Left: Love working in a pharmacy full time during a pandemic and spending infinitely more on delivery tips so I don’t have to furt…
NickDotJones,"RT @Jkartelle: The Louisiana Center for Health Equity and Louisiana Youth for Excellence presents L.Y.F.E. Live, Virtual Teen Dialogue Seri…"
LamontCounty,"Notice - As of Dec. 6, active COVID-19 cases in Lamont County have reached 11, which places the county in ""Enhanced… https://t.co/zAZRWuHpis"
AngelMusik2011,RT @mdouganlpool: 13) If there is no deal: in 2021 the UK will finally experience what it really means to have left the EU - and do so at t…
WhatsNextPorter,"How the Pfizer-BioNTech Vaccine Works

https://t.co/FCET8ounju"
Outclander,"RT @SophieSkeltonUK: Repost from #SophieSkelton 
🎄~I’m teaming up with Cameo to spread some Christmas cheer, and raise money for Mental Hea…"
ConscousOutlier,"RT @CoriBush: If our government actually prioritized people over corporations, they would be at a place in relief talks by now where direct…"
JackHam38216180,"@kayleighmcenany @realDonaldTrump @MELANIATRUMP History will judge him and you.

https://t.co/OuBEZKkSk1"
unitedpublicUSA,"🚨Pfizer, Moderna decline invitations to White House ‘Vaccine Summit.' 

Soooo these companies are just political? I… https://t.co/x7EtR2DM78"
MothershipJLH,"Report: Health sector must prepare for climate change, like it did with COVID-19 | The New Daily https://t.co/3Prs1tTFhk"
BrianPReardon,RT @TheCHAUSA: CHA is encouraged that President-elect Biden is appointing a diverse team of highly qualified and dedicated professionals to…
omega3krill,"RT @ImportExportME: Nordic Light Krill &amp; Fish Oil,
an ideal combination of #krilloil &amp; #fishoil
Rich in #omega3 &amp; antioxidants
🇸🇯Product of…"
BloodhoundTN423,"RT @politicalelle: Yes, California is run so well. Let’s make one of their Senators our VP and their AG our Health and Human Services Secre…"
hsknifefight,Watching Julian Jackson steal souls is good for your health https://t.co/OMRDEp75FS
PaulPaul49,"RT @eliowa: Quebec is not unique. We know schools are driving this, we’re just afraid to acknowledge it. And I want schools open but under…"
adoreyoukatx,RT @proustmalone: Zero people die when a protestor shatters a Starbucks window. Tens of thousands die each year because the market denies t…
hannibalvelvet,"@RespectIsVital @2SFGofficial Ok, I'm not an expert but a quick online search tells me employers can't force vaccin… https://t.co/OcFqtFTomK"
Law_rence01,Tangena talagaaaaaaaaaaa HAHAAHAHAHAHAH.... MENTAL HEALTH ANO NA ?
queltoolitty,RT @mirmackkkkk: health is wealth
LucyWithSword,RT @morethanmySLE: It saddens me that health care is not covered in the media enough. Most people don't know that ACA is in jeopardy or bar…
guwahati_news,DNA Health Guide: Eating habits to follow while working from home https://t.co/8kKrNFECU7 https://t.co/eC4OmxBn0s
jsinvr,"@John1MD And with access to everyone's private health info (thru the special apps their donor friends build), they'… https://t.co/ANbnoHkMWy"
idkanymoreTT,"@minnniemou @subwaypige0n Link the tweet that says that...
The only follow up tweets were him speaking abt mental h… https://t.co/aJFaCLDNZu"
CCDHB,Hutt Valley District Health Board and Capital &amp; Coast DHB are proud to celebrate two of our clinical leaders for th… https://t.co/FJjEqqDFxw
ChrisHutchRNLD,"RT @PaulaHopes1: The @LdSenate meet today, it’s another packed agenda with reps from professions, stakeholders, specialist Health &amp; social…"
MarkvilleTAC,Hey Mavs! We’re kicking off our first “Mental Health Mondays” today! Are you feeling overwhelmed with your workload… https://t.co/hYyQ9RgmDT
WOODTV,"With a COVID-19 vaccine on the way, the state is warning of scammers advertising fake vaccines, treatments, test ki… https://t.co/kLLcMGMvVO"
ShawnQuinn83,"RT @SpillaneCa: In a state with millions unemployed, hundreds of thousands of businesses failed or on verge of failure, millions of kids no…"
fastlavakarma,RT @KILLASCGHOSTS: @KidCudi me and my mental health when listening to kid cudi https://t.co/wI5YAUh47F
LodKJr,"RT @euanmarshall: Idea here seems to be to push health regulators to sign off on the CoronaVac. São Paulo has a detailed vaccination plan,…"
ParenthelpBaby,Totally agree... As a mum of four very keen to breastfeed.. Each time 2 drops milk.. No matter what or who I saw...… https://t.co/JWW1R8LWxg
Mar1Chmc,RT @AP_Europe: The World Health Organization has an unwelcome but potentially life-saving message for the holiday season: Don't hug. https:…
_sheymoney,RT @heaberald: by 2030 the microcelebrity phenomenon will have reached a point where the celeb to regular person ratio is 1:1. and everyone…
Jacquelin_Joyce,"RT @ElsevierCS: Jennifer Goldstein, MD MSc. explains the relationship between obesity and #diabetes. Visit Elsevier’s Obesity Healthcare Hu…"
21_7_b,RT @NNPrezNez: 77 Navajo Nation communities identified as having uncontrolled spread of COVID-19 by Navajo Department of Health https://t.c…
