user,Text
CaptainRukir,"RT @NetNobody: @jawshalt1 @dreamwastaken2 I got this.

This is stupid because you're forcing yourself into an established community, seeing…"
MarkRBroughton1,"'The narrative that Donald Trump’s coup attempt is a failure functions as a happy pill, to distract an exhausted...… https://t.co/cw4VBrdJTB"
laurenrambler,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
BartlamTyler,@BadwickS @swankmotron @aboybano Politicians in the real world are commonly unreliable or bend the truth to what is… https://t.co/KU5NysPXhp
1969KANKODO,RT @MiyazakiCity_PR: クリスマスが近づいてくると #ポインセチア の赤色が街を彩ります。季節ごとに #宮崎市 の魅力あふれる風景やイベントなどをご紹介する市ホームページの「みやレポ」でも #旬の花 として取り上げています。#花言葉 は #祝福 や #幸運を祈…
ComicBookSlayer,"RT @KabaLounge: If you didn't hear, Denver Pop Culture Con 2021 is canceled. Their full statement is available at the link below."
chairn0ises,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
hotyacab,@onlyyoucantell @breathofthenico @IINoobSlayerII what about czech culture https://t.co/Po6IzPNRev
PaladinHulk,RT @Toadsanime: A fantastic piece on how Hades developer Supergiant Games avoids a workplace crunch culture by banning weekend emails &amp; for…
cordiallie,@Bumblevetr I'm with you on this but also.. I grew up in a culture where Dimitri is a very common name and perhaps… https://t.co/E7jM0UC1Hs
BhayaLal,"RT @amazesouls: My culture is mine identity and I proud of my culture 😍😍

#IAmHindu 🚩
#जय_श्री_कृष्ण 🙏 https://t.co/b4QJDdd5D8"
Librus107,"@Kamiyana1 Olympic dancing, huh? That sounds really cool, actually. Since the Olympics is a sort of pinnacle of glo… https://t.co/jkm6S2TI1I"
m_malimalou,"RT @Leclerc_JV: Jour 7 🎁

Prenez part à la guerre froide dans #CallOfDutyBlackOpsColdWar !

Pour remporter le jeu sur PS4 et un hoodie, RT…"
KingQ_Tip,He need to go back to #15 then for the culture fuck this 7 nonsense https://t.co/0ZJPCXMsDX
landahoy14,RT @RohanNadkarni: Some news: A person familiar with James Harden’s thinking described the Rockets’ culture as toxic and called them the “K…
barthravelle,"RT @ADHDelaide: ADHD culture is chronically forgetting about your own symptoms, being reminded by strangers online every other week and sti…"
futuristguy,"@wartwatch The way I see it, culture emanates from concrete values far more than from abstract beliefs. If corporat… https://t.co/kninFXsTYU"
Ghostsaberwolf,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
SalesAgency_com,Complex Networks may be taking its annual music and fashion extravaganza online this year but that doesn't mean it'… https://t.co/uozUaAINfz
A_KBahra,"RT @sukhvirkr: Ngl, I’m really disappointed in most of my non-Indian friends who didn’t post a single thing to raise awareness for the farm…"
476_1453,@h1lewdheros @WonderbreadW I know Southerners are VERY protective of their culture. This post tells me so.  I'm jus… https://t.co/E3WzwL6dhw
cuckie_,@le_nouv_eau Cringe culture is dead !!!!!! On est juste différent 😔
Alexweeone,"@srmiddleton1978 @SCMPNews Go back read the history about china,think about what kind man is Chinese. In my opinion… https://t.co/NaQP3K72nd"
dongnarrow,"RT @momojinxx: minecraft youtubers and stans fighting each other today it seems

all of you go outside rn
stan culture, entirety of dreamsm…"
LachlanTheSane,RT @Toadsanime: A fantastic piece on how Hades developer Supergiant Games avoids a workplace crunch culture by banning weekend emails &amp; for…
endlantern,RT @shroomimimi: you know who felt uncomfortable with stan culture so handled it without being a complete dick? tommy
ngIcmUN88aBgNkT,RT @CultureVia: 【12月8日分受付】ZIP-FM土曜夜7時からの番組CULTURE RADIO via TOKYOのアドベンドカレンダー企画。毎日一つ、ささやかなプレゼント。フォロー＆このツイートをリツイートで応募完了。何が当たるかは当たってから発表。毎晩当選発…
rockandrollprof,"https://t.co/gMUz63Pi7P If any group is being harmed and getting the short end of the stick, it is ""undocumented es… https://t.co/q7U7lcaxI2"
officialwalexy,"RT @ShehuSani: When the tenure of a head of an agency or Institution of Government ends,justice demands that the next in the line of author…"
mbauer8286,"@BryanWeigel Wool (but kind of depressing)

Iain Banks novels - Culture series is good but hit-or-miss. My fav book… https://t.co/rYqcw1azEL"
pastellupa,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
Chanaky54822206,"@missionkaali @hardikpkamdar Yes you are right.
Many people of different religions have tried to end our Hindu Cult… https://t.co/B4nsOPLHjf"
sp0tifybea,"RT @hales_devon: 🙃
https://t.co/YTpUciA63x"
Piousbae012,"RT @Harryolah: Omo, visitors no dey give children money again oo, what's happening to our African culture Nah?"
Binettegnz,"RT @AngeFreddy: Défends tes 50 000f sur Instagram ce soir. 
250 000f a se partager en live. Questions sur la culture générale, le sport, le…"
WinWithoutWar,"""There is nothing natural about a country maintaining an enormous system of military bases in other nations.""

 https://t.co/8JZq9AgPo6"
AdinduChidi,"RT @JE_dna: The culture of only praising children when they are not in the room is awful. 

If you only complain about what children do wro…"
fieldofsketch,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
DfzEmma,La culture générale &gt;&gt;&gt;
VivelaLibert9,"@franceculture Que ce jeune homme crée ce qu'il a envie de créer, grand bien lui en fasse. Que France Culture prése… https://t.co/v7sZxzG3sC"
Modernrev000Ist,"RT @RolandRugero: #Burundi 
#treasure
#culture https://t.co/AA82oE3QwE"
ProInvisibleInk,"RT @ADHDelaide: ADHD culture is chronically forgetting about your own symptoms, being reminded by strangers online every other week and sti…"
El_Bx,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
LHistoire2,RT @XavierMauduit: Plusieurs descendants de marchands juifs se sont tournés vers la justice américaine pour réclamer la rétrocession du tré…
ClestineMortie2,RT @Lushellla: Culture du Viol. https://t.co/6umfzrywWa
BaracaniAllie,It's almost impossible to succeed without a team of individuals that share a common respect for each other's passio… https://t.co/dtWDz9gGVj
Katnap_ahaha,"@mrbatboy27 @CATBOYCHRlS @jawshalt1 I agree with that, for a fact I believe you should respect peoples boundaries,… https://t.co/27OIiK3RcC"
Zorlokm8,"It's ok to have a persona while streaming or making videos, but stop normalizing breaking headsets and smashing cha… https://t.co/L1KWSh1GG8"
abu_fadlah,"@_Muqsit ...feminism and the likes. 

Sadly, Islam became diluted with cultural and aIslamic practices and Muslim m… https://t.co/tElN6qZUZ6"
onbogu,@jackstergroenen @monkeys_united @natalie_17 .eat your ticket.putupaboy.get your ticket right.culture stone. Yee.keppy x
RevJamesAClark2,RT @BroadwayBlack: R.I.P. Natalie Desselle Reid. We’ll always remember your Minerva in @brandy’s Cinderella (Rodgers &amp; Hammerstein) Your im…
peterjhasson,RT @TPCarney: Biden picks abortion crusader and culture warrior Xavier Becerra as HHS chief https://t.co/UIcJJiyALq
ElTacoLuis,RT @RohanNadkarni: Some news: A person familiar with James Harden’s thinking described the Rockets’ culture as toxic and called them the “K…
collectiveUV,In barstown in san bernardino county. I usually organize on main street and barstow road. I got to know barstow goo… https://t.co/VF4L8xzUxD
T3CHN08L4D3,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
ComradeBarnyard,“This isn’t the culture of UNLV football” you’re right Max. Losing is the culture. https://t.co/Egx4Bq31z7
PontusMalmberg1,"RT @david_perell: Mirrors and clocks transformed society, but they’re so old that nobody questions them. 

Clocks created a culture of anxi…"
bilbospizza,https://t.co/eczkmLh9CD
Sara_lavish,"RT @db514_: Black people, understand that we are the vibe, and the wave. People are always gonna be infatuated with our culture. Yes it’s w…"
dollypillled,@BullFrogBoi Right like.... i guess culture and stuff differs but I’m pretty sure everyone thinks 16 is pretty youn… https://t.co/FEYojmedcQ
Kamiyana1,"Olympic Breakdancing rules becus:

1: it elevates a underappreciated artform &amp; important youth culture

2. it more… https://t.co/XaISDZrO9T"
DixonMatthews4,"RT @RAtheRuggedMan: Speedy recovery to the legendary Pioneer ⁦@KurtisBlow1⁩ 🙏🏻1st Rapper to sign a MAJOR deal, 1st to go GOLD, 1st national…"
ToastyKnightArt,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
robslusar7,@Fez100 @TheOfficialGRB It amazes me how people seem to conflate pride with being better than others. You can be pr… https://t.co/sgczPcFKD6
dokikinoko,"RT @skeletonpup: reading about the work culture at supergiant games is blowing my mind tbh but like, in a good way https://t.co/iiDYxYngOf…"
marchiarten,"RT @hales_devon: 🙃
https://t.co/YTpUciA63x"
julescrab0,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
yr_egin,"RT @FfilmCymruWales: Yn galw am artistiaid anabl, B/byddar a niwroamrywiaeth - gwnewch gais am gyllid a chefnogaeth i weld eich gwaith yn y…"
chiendiinfidele,@Galsen782 @pepponelight @NZadourian Pour ces abrutis sans culture oui mais laisse tomber :)
TheBestKokoriza,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
Templarry,"Après la découverte aux Pays-Bas d'un cinquième monolithe, le mystère s'épaissit https://t.co/uyDLDsSBcr"
ThankChadwick,RT @MatthewACherry: Natalie Desselle meant so much to the culture. She did so much amazing character work. She will be sorely missed.
Dim3nti0,i agree w jawsh yall just dont wanna admit how stupid fucked stan culture can be
MsLynnMusic,RT @BroadwayBlack: R.I.P. Natalie Desselle Reid. We’ll always remember your Minerva in @brandy’s Cinderella (Rodgers &amp; Hammerstein) Your im…
EposVox,RT @Toadsanime: A fantastic piece on how Hades developer Supergiant Games avoids a workplace crunch culture by banning weekend emails &amp; for…
mike28771,"RT @HayleyMulenda: 🚨 NEW PODCAST EPISODE 🚨

We live in a time where people expect grace but they're not so quick to extend it.
In a time wh…"
colziie,RT @Spifeyy: to generalise an entire culture of “stans” on a few toxic people is ignorant
GliderLambo,@CondiNonFiction That is best part of stan culture yes
SeamusZarlingo,RT @RohanNadkarni: Some news: A person familiar with James Harden’s thinking described the Rockets’ culture as toxic and called them the “K…
jiminniejk,"RT @skeletonpup: reading about the work culture at supergiant games is blowing my mind tbh but like, in a good way https://t.co/iiDYxYngOf…"
sparkwastakenn,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
Jpofferz,RT @zei_squirrel: just heard atlanta dsa doesn't want to be associated with this biden bro creep. smh cancel culture really is out of contr…
4Hum,"RT @rbthisted: Starting today, I will be serving as the Academy’s interim director for humanities, arts, and culture projects."
dasgupz,@munnygrip I totally feel that. I’m the minority here in brown culture where my parents don’t drag me to shit. But… https://t.co/3r6UjD1bFr
naoblnd,RT @Lushellla: Culture du Viol. https://t.co/6umfzrywWa
MelsGraybill,RT @thknwco: New: Denver Pop Culture Con 2021 has been canceled. Organizers cite both the pandemic and lost revenue from 2020's canceled co…
bplkirstein,RT @masscultural: Applying to the Cultural Organization Economic Recovery Program? We are offering office hours every day this week at 3pm…
taay_1989,"RT @TheSwiftSociety: 📝 | @vulture magazine crowns folklore as The Best Breakdown in Musical Form, giving @taylorswift13 one of the first “Q…"
YuZhu4,"RT @KermitCapital: Note:

Their Chief Algorithms Officer was the VP of Data Science &amp; Engineering at $NFLX.

Chief People &amp; Culture Officer…"
DibiKaradenizin,@LeiR3aG Can you speak turkish? Ever been there? Knowledge about the history? Culture? Whats youre source on turkey… https://t.co/n83DFQyuKX
yr_egin,"RT @FfilmCymruWales: Calling disabled, D/deaf &amp; neurodiverse artists - apply for funding &amp; support to see your work appear on the BBC! Cult…"
Killua713,"RT @partyjollof_: I know I rinsed Culture by Migos like a mad man back in 2017, but I’ve never listened to an album on repeat the way I’ve…"
garfieldgang,RT @Its_Jawsh: I am going to put this as concisely as possible so that nobody misinterprets this. Stan culture is bad. It is a collective t…
Meljeuland,"RT @20Minutes: Cocorico ! Grâce à Valentina, la France remporte l'Eurovision Junior 2020 https://t.co/MYJ5y2gXub"
dhe_lesb,"RT @hales_devon: 🙃
https://t.co/YTpUciA63x"
ShiloTsukasa,"RT @BTSPressData: “Using gender-neutral language, breaking barriers within culture, the way that gender is being expressed in BTS’s music…"
goblingoalie,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
